timestamp,nodeid,temperature_anomaly,humidity_anomaly,voltage_anomaly
1419,36,0,0,0
1419,37,0,0,0
1419,39,0,0,0
1419,41,0,0,0
1419,42,0,0,0
1427,7,0,0,0
1427,10,0,0,0
1427,13,0,0,0
1427,14,0,0,0
1427,34,0,0,0
1427,36,0,0,0
1428,6,0,0,0
1428,25,0,0,0
1437,6,0,0,0
1438,7,0,0,0
1448,6,0,0,0
1452,37,0,0,0
1453,9,0,0,0
1455,2,0,0,0
1455,9,0,0,0
1455,12,0,0,0
1457,10,0,0,0
1457,23,0,0,0
1457,36,0,0,0
1458,19,0,0,0
1458,30,0,0,0
1459,2,0,0,0
1463,6,0,0,0
1463,25,0,0,0
1464,14,0,0,0
1464,30,0,0,0
1467,30,0,0,0
1467,35,0,0,0
1467,53,0,0,0
1469,1,0,0,0
1471,12,0,0,0
1471,22,0,0,0
1472,22,0,0,0
1472,54,0,0,0
1473,2,0,0,0
1473,31,0,0,0
1473,35,0,0,0
1473,38,0,0,0
1473,39,0,0,0
1474,4,0,0,0
1474,54,0,0,0
1478,1,0,0,0
1478,2,0,0,0
1478,13,0,0,0
1481,35,0,0,0
1482,12,0,0,0
1482,13,0,0,0
1483,12,0,0,0
1483,13,0,0,0
1483,33,0,0,0
1487,2,0,0,0
1487,3,0,0,0
1487,4,0,0,0
1487,13,0,0,0
1487,36,0,0,0
1487,53,0,0,0
1487,54,0,0,0
1488,41,0,0,0
1489,25,0,0,0
1489,39,0,0,0
1491,11,0,0,0
1491,12,0,0,0
1492,12,0,0,0
1492,13,0,0,0
1492,14,0,0,0
1492,40,0,0,0
1493,10,0,0,0
1493,42,0,0,0
1497,48,0,0,0
1498,3,0,0,0
1498,36,0,0,0
1498,48,0,0,0
1499,14,0,0,0
1500,14,0,0,0
1500,44,0,0,0
1500,46,0,0,0
1501,7,0,0,0
1502,53,0,0,0
1502,54,0,0,0
1503,11,0,0,0
1503,13,0,0,0
1503,24,0,0,0
1503,45,0,0,0
1504,44,0,0,0
1505,24,0,0,0
1506,11,0,0,0
1506,45,0,0,0
1509,36,0,0,0
1509,39,0,0,0
1509,51,0,0,0
1510,40,0,0,0
1510,45,0,0,0
1510,48,0,0,0
1511,11,0,0,0
1511,52,0,0,0
1512,43,0,0,0
1514,3,0,0,0
1514,48,0,0,0
1515,21,0,0,0
1515,22,0,0,0
1515,23,0,0,0
1515,24,0,0,0
1515,25,0,0,0
1516,7,0,0,0
1516,11,0,0,0
1516,17,1,0,0
1516,21,0,0,0
1516,22,0,0,0
1516,23,0,0,0
1516,25,0,0,0
1516,38,0,0,0
1517,11,0,0,0
1517,12,0,0,0
1517,21,0,0,0
1517,22,0,0,0
1517,23,0,0,0
1517,36,0,0,0
1518,1,0,0,0
1518,2,0,0,0
1518,3,0,0,0
1518,17,1,0,0
1518,21,0,0,0
1518,22,0,0,0
1518,25,0,0,0
1518,37,0,0,0
1518,45,0,0,0
1519,2,0,0,0
1519,19,0,0,0
1519,21,0,0,0
1519,22,0,0,0
1519,23,0,0,0
1519,35,0,0,0
1519,37,0,0,0
1519,38,0,0,0
1519,39,0,0,0
1520,2,0,0,0
1520,3,0,0,0
1520,6,0,0,0
1520,11,0,0,0
1520,19,0,0,0
1520,21,0,0,0
1520,22,0,0,0
1520,23,0,0,0
1520,35,0,0,0
1521,17,1,0,0
1521,19,0,0,0
1521,21,0,0,0
1521,22,0,0,0
1521,23,0,0,0
1521,25,0,0,0
1522,3,0,0,0
1522,9,0,0,0
1522,12,0,0,0
1522,19,0,0,0
1522,21,0,0,0
1522,22,0,0,0
1522,23,0,0,0
1522,25,0,0,0
1522,27,0,0,0
1522,34,0,0,0
1522,36,0,0,0
1522,53,0,0,0
1523,7,0,0,0
1523,13,0,0,0
1523,17,1,0,0
1523,21,0,0,0
1523,22,0,0,0
1523,23,0,0,0
1523,25,0,0,0
1523,43,0,0,0
1524,6,0,0,0
1524,17,1,0,0
1524,21,0,0,0
1524,22,0,0,0
1524,23,0,0,0
1524,26,0,0,0
1524,31,0,0,0
1524,33,0,0,0
1524,34,0,0,0
1525,11,0,0,0
1525,19,0,0,0
1525,22,0,0,0
1525,24,0,0,0
1525,25,0,0,0
1525,26,0,0,0
1525,27,0,0,0
1525,31,0,0,0
1525,33,0,0,0
1525,36,0,0,0
1525,40,0,0,0
1525,41,0,0,0
1525,42,0,0,0
1525,46,0,0,0
1526,3,0,0,0
1526,7,0,0,0
1526,19,0,0,0
1526,21,0,0,0
1526,31,0,0,0
1526,33,0,0,0
1526,35,0,0,0
1526,41,0,0,0
1526,42,0,0,0
1526,43,0,0,0
1526,44,0,0,0
1526,47,0,0,0
1526,48,0,0,0
1527,2,0,0,0
1527,3,0,0,0
1527,7,0,0,0
1527,9,0,0,0
1527,19,0,0,0
1527,21,0,0,0
1527,22,0,0,0
1527,23,0,0,0
1527,28,0,0,1
1527,35,0,0,0
1527,38,0,0,0
1527,52,0,0,0
1527,54,0,0,0
1528,1,0,0,0
1528,3,0,0,0
1528,7,0,0,0
1528,14,0,0,0
1528,19,0,0,0
1528,22,0,0,0
1528,25,0,0,0
1528,27,0,0,0
1528,33,0,0,0
1528,38,0,0,0
1528,39,0,0,0
1528,40,0,0,0
1528,42,0,0,0
1528,53,0,0,0
1528,54,0,0,0
1529,19,0,0,0
1529,22,0,0,0
1529,25,0,0,0
1529,42,0,0,0
1529,46,0,0,0
1529,47,0,0,0
1529,52,0,0,0
1529,54,0,0,0
1530,2,0,0,0
1530,6,0,0,0
1530,7,0,0,0
1530,11,0,0,0
1530,19,0,0,0
1530,21,0,0,0
1530,22,0,0,0
1530,23,0,0,0
1530,34,0,0,0
1530,36,0,0,0
1530,42,0,0,0
1530,47,0,0,0
1530,51,0,0,0
1531,7,0,0,0
1531,21,0,0,0
1531,22,0,0,0
1531,23,0,0,0
1531,24,0,0,0
1531,43,0,0,0
1531,44,0,0,0
1531,46,0,0,0
1531,48,0,0,0
1532,9,0,0,0
1532,19,0,0,0
1532,22,0,0,0
1532,23,0,0,0
1532,25,0,0,0
1532,30,0,0,0
1532,42,0,0,0
1532,43,0,0,0
1532,54,0,0,0
1533,7,0,0,0
1533,19,0,0,0
1533,22,0,0,0
1533,23,0,0,0
1533,24,0,0,0
1533,42,0,0,0
1533,47,0,0,0
1534,14,0,0,0
1534,16,0,0,0
1534,21,0,0,0
1534,22,0,0,0
1534,23,0,0,0
1534,41,0,0,0
1534,54,0,0,0
1535,7,0,0,0
1535,9,0,0,0
1535,13,0,0,0
1535,21,0,0,0
1535,26,0,0,0
1535,30,0,0,0
1535,31,0,0,0
1535,35,0,0,0
1535,38,0,0,0
1535,42,0,0,0
1535,45,0,0,0
1535,53,0,0,0
1535,54,0,0,0
1536,1,0,0,0
1536,21,0,0,0
1536,22,0,0,0
1536,23,0,0,0
1536,25,0,0,0
1536,31,0,0,0
1536,39,0,0,0
1536,42,0,0,0
1536,45,0,0,0
1536,53,0,0,0
1537,3,0,0,0
1537,6,0,0,0
1537,9,0,0,0
1537,21,0,0,0
1537,22,0,0,0
1537,24,0,0,0
1537,25,0,0,0
1537,38,0,0,0
1537,52,0,0,0
1537,54,0,0,0
1538,7,0,0,0
1538,9,0,0,0
1538,19,0,0,0
1538,22,0,0,0
1538,24,0,0,0
1538,25,0,0,0
1538,33,0,0,0
1538,35,0,0,0
1538,38,0,0,0
1538,43,0,0,0
1538,47,0,0,0
1538,52,0,0,0
1539,1,0,0,0
1539,2,0,0,0
1539,7,0,0,0
1539,9,0,0,0
1539,13,0,0,0
1539,19,0,0,0
1539,35,0,0,0
1539,36,0,0,0
1539,43,0,0,0
1539,44,0,0,0
1539,49,0,0,0
1539,53,0,0,0
1540,1,0,0,0
1540,2,0,0,0
1540,21,0,0,0
1540,22,0,0,0
1540,25,0,0,0
1540,34,0,0,0
1540,36,0,0,0
1540,51,0,0,0
1540,53,0,0,0
1541,2,0,0,0
1541,22,0,0,0
1541,23,0,0,0
1541,42,0,0,0
1541,46,0,0,0
1541,52,0,0,0
1542,1,0,0,0
1542,7,0,0,0
1542,21,0,0,0
1542,22,0,0,0
1542,23,0,0,0
1542,24,0,0,0
1542,34,0,0,0
1542,35,0,0,0
1542,37,0,0,0
1542,41,0,0,0
1542,45,0,0,0
1542,47,0,0,0
1542,53,0,0,0
1542,54,0,0,0
1543,6,0,0,0
1543,11,0,0,0
1543,12,0,0,0
1543,17,1,0,0
1543,23,0,0,0
1543,26,0,0,0
1543,34,0,0,0
1543,35,0,0,0
1543,40,0,0,0
1543,48,0,0,0
1544,7,0,0,0
1544,10,0,0,0
1544,19,0,0,0
1544,22,0,0,0
1544,23,0,0,0
1544,24,0,0,0
1544,25,0,0,0
1544,26,0,0,0
1544,33,0,0,0
1544,38,0,0,0
1544,45,0,0,0
1545,7,0,0,0
1545,9,0,0,0
1545,10,0,0,0
1545,11,0,0,0
1545,21,0,0,0
1545,22,0,0,0
1545,23,0,0,0
1545,24,0,0,0
1545,25,0,0,0
1545,36,0,0,0
1545,40,0,0,0
1545,41,0,0,0
1545,45,0,0,0
1545,47,0,0,0
1545,53,0,0,0
1546,7,0,0,0
1546,19,0,0,0
1546,21,0,0,0
1546,22,0,0,0
1546,23,0,0,0
1546,33,0,0,0
1546,35,0,0,0
1546,36,0,0,0
1546,41,0,0,0
1546,46,0,0,0
1546,47,0,0,0
1546,49,0,0,0
1546,53,0,0,0
1546,54,0,0,0
1547,2,0,0,0
1547,4,0,0,0
1547,7,0,0,0
1547,9,0,0,0
1547,10,0,0,0
1547,11,0,0,0
1547,16,0,0,0
1547,19,0,0,0
1547,21,0,0,0
1547,22,0,0,0
1547,33,0,0,0
1547,39,0,0,0
1547,40,0,0,0
1547,44,0,0,0
1547,48,0,0,0
1547,49,0,0,0
1548,2,0,0,0
1548,3,0,0,0
1548,9,0,0,0
1548,12,0,0,0
1548,13,0,0,0
1548,21,0,0,0
1548,25,0,0,0
1548,26,0,0,0
1548,41,0,0,0
1548,47,0,0,0
1548,52,0,0,0
1549,1,0,0,0
1549,7,0,0,0
1549,17,1,0,0
1549,19,0,0,0
1549,21,0,0,0
1549,22,0,0,0
1549,33,0,0,0
1549,34,0,0,0
1549,36,0,0,0
1549,38,0,0,0
1549,46,0,0,0
1549,48,0,0,0
1549,49,0,0,0
1549,51,0,0,0
1549,53,0,0,0
1550,4,0,0,0
1550,9,0,0,0
1550,10,0,0,0
1550,17,1,0,0
1550,21,0,0,0
1550,23,0,0,0
1550,24,0,0,0
1550,33,0,0,0
1550,37,0,0,0
1550,40,0,0,0
1550,44,0,0,0
1550,45,0,0,0
1550,48,0,0,0
1551,7,0,0,0
1551,12,0,0,0
1551,14,0,0,0
1551,21,0,0,0
1551,22,0,0,0
1551,23,0,0,0
1551,33,0,0,0
1551,34,0,0,0
1551,37,0,0,0
1551,38,0,0,0
1551,44,0,0,0
1551,47,0,0,0
1551,48,0,0,0
1551,54,0,0,0
1552,4,0,0,0
1552,7,0,0,0
1552,9,0,0,0
1552,12,0,0,0
1552,17,1,0,0
1552,19,0,0,0
1552,21,0,0,0
1552,22,0,0,0
1552,23,0,0,0
1552,36,0,0,0
1552,37,0,0,0
1552,39,0,0,0
1552,45,0,0,0
1552,47,0,0,0
1552,54,0,0,0
1553,1,0,0,0
1553,2,0,0,0
1553,7,0,0,0
1553,9,0,0,0
1553,17,1,0,0
1553,19,0,0,0
1553,21,0,0,0
1553,22,0,0,0
1553,25,0,0,0
1553,37,0,0,0
1553,44,0,0,0
1553,45,0,0,0
1553,51,0,0,0
1554,12,0,0,0
1554,14,0,0,0
1554,17,1,0,0
1554,21,0,0,0
1554,22,0,0,0
1554,23,0,0,0
1554,24,0,0,0
1554,25,0,0,0
1554,30,0,0,0
1554,34,0,0,0
1554,42,0,0,0
1554,43,0,0,0
1554,48,0,0,0
1554,51,0,0,0
1554,54,0,0,0
1555,2,0,0,0
1555,3,0,0,0
1555,6,0,0,0
1555,16,0,0,0
1555,17,1,0,0
1555,21,0,0,0
1555,22,0,0,0
1555,23,0,0,0
1555,24,0,0,0
1555,35,0,0,0
1555,36,0,0,0
1555,47,0,0,0
1555,48,0,0,0
1555,49,0,0,0
1556,1,0,0,0
1556,2,0,0,0
1556,12,0,0,0
1556,19,0,0,0
1556,21,0,0,0
1556,23,0,0,0
1556,25,0,0,0
1556,34,0,0,0
1556,38,0,0,0
1556,47,0,0,0
1556,52,0,0,0
1556,53,0,0,0
1557,4,0,0,0
1557,7,0,0,0
1557,9,0,0,0
1557,14,0,0,0
1557,19,0,0,0
1557,21,0,0,0
1557,22,0,0,0
1557,23,0,0,0
1557,35,0,0,0
1557,36,0,0,0
1557,37,0,0,0
1557,51,0,0,0
1558,1,0,0,0
1558,2,0,0,0
1558,3,0,0,0
1558,19,0,0,0
1558,21,0,0,0
1558,22,0,0,0
1558,23,0,0,0
1558,36,0,0,0
1558,38,0,0,0
1558,40,0,0,0
1558,43,0,0,0
1558,44,0,0,0
1559,2,0,0,0
1559,3,0,0,0
1559,9,0,0,0
1559,13,0,0,0
1559,21,0,0,0
1559,22,0,0,0
1559,24,0,0,0
1559,26,0,0,0
1559,34,0,0,0
1559,36,0,0,0
1559,39,0,0,0
1559,41,0,0,0
1559,44,0,0,0
1559,48,0,0,0
1559,53,0,0,0
1560,2,0,0,0
1560,9,0,0,0
1560,21,0,0,0
1560,22,0,0,0
1560,23,0,0,0
1560,38,0,0,0
1560,39,0,0,0
1560,42,0,0,0
1560,45,0,0,0
1560,53,0,0,0
1561,3,0,0,0
1561,21,0,0,0
1561,22,0,0,0
1561,23,0,0,0
1561,35,0,0,0
1561,36,0,0,0
1561,38,0,0,0
1561,39,0,0,0
1561,40,0,0,0
1561,43,0,0,0
1561,44,0,0,0
1561,48,0,0,0
1561,52,0,0,0
1562,3,0,0,0
1562,4,0,0,0
1562,7,0,0,0
1562,10,0,0,0
1562,13,0,0,0
1562,19,0,0,0
1562,21,0,0,0
1562,22,0,0,0
1562,31,0,0,0
1562,38,0,0,0
1562,42,0,0,0
1562,43,0,0,0
1562,53,0,0,0
1563,1,0,0,0
1563,3,0,0,0
1563,7,0,0,0
1563,21,0,0,0
1563,22,0,0,0
1563,23,0,0,0
1563,41,0,0,0
1563,45,0,0,0
1563,46,0,0,0
1563,52,0,0,0
1564,2,0,0,0
1564,3,0,0,0
1564,21,0,0,0
1564,22,0,0,0
1564,23,0,0,0
1564,36,0,0,0
1564,41,0,0,0
1564,45,0,0,0
1564,46,0,0,0
1564,47,0,0,0
1564,51,0,0,0
1565,1,0,0,0
1565,2,0,0,0
1565,6,0,0,0
1565,21,0,0,0
1565,22,0,0,0
1565,42,0,0,0
1565,45,0,0,0
1565,47,0,0,0
1565,48,0,0,0
1565,49,0,0,0
1565,51,0,0,0
1566,3,0,0,0
1566,4,0,0,0
1566,19,0,0,0
1566,22,0,0,0
1566,23,0,0,0
1566,27,0,0,0
1566,44,0,0,0
1566,45,0,0,0
1566,46,0,0,0
1566,53,0,0,0
1566,54,0,0,0
1567,1,0,0,0
1567,2,0,0,0
1567,9,0,0,0
1567,22,0,0,0
1567,24,0,0,0
1567,31,0,0,0
1567,34,0,0,0
1567,40,0,0,0
1567,41,0,0,0
1567,45,0,0,0
1568,19,0,0,0
1568,21,0,0,0
1568,23,0,0,0
1568,24,0,0,0
1568,36,0,0,0
1568,46,0,0,0
1569,1,0,0,0
1569,2,0,0,0
1569,3,0,0,0
1569,4,0,0,0
1569,7,0,0,0
1569,19,0,0,0
1569,22,0,0,0
1569,23,0,0,0
1569,27,0,0,0
1569,34,0,0,0
1569,38,0,0,0
1569,39,0,0,0
1569,40,0,0,0
1569,52,0,0,0
1570,9,0,0,0
1570,19,0,0,0
1570,21,0,0,0
1570,22,0,0,0
1570,24,0,0,0
1570,39,0,0,0
1570,45,0,0,0
1570,46,0,0,0
1570,53,0,0,0
1571,9,0,0,0
1571,19,0,0,0
1571,22,0,0,0
1571,24,0,0,0
1571,28,0,0,1
1571,30,0,0,0
1571,33,0,0,0
1571,36,0,0,0
1571,38,0,0,0
1571,44,0,0,0
1571,45,0,0,0
1571,46,0,0,0
1571,48,0,0,0
1572,1,0,0,0
1572,19,0,0,0
1572,23,0,0,0
1572,24,0,0,0
1572,35,0,0,0
1572,36,0,0,0
1572,40,0,0,0
1572,48,0,0,0
1573,9,0,0,0
1573,19,0,0,0
1573,22,0,0,0
1573,34,0,0,0
1573,40,0,0,0
1573,41,0,0,0
1573,47,0,0,0
1574,3,0,0,0
1574,13,0,0,0
1574,21,0,0,0
1574,22,0,0,0
1574,24,0,0,0
1574,27,0,0,0
1574,34,0,0,0
1574,37,0,0,0
1574,48,0,0,0
1575,2,0,0,0
1575,7,0,0,0
1575,9,0,0,0
1575,10,0,0,0
1575,21,0,0,0
1575,22,0,0,0
1575,35,0,0,0
1575,36,0,0,0
1575,38,0,0,0
1575,39,0,0,0
1575,40,0,0,0
1575,48,0,0,0
1575,49,0,0,0
1576,3,0,0,0
1576,7,0,0,0
1576,9,0,0,0
1576,13,0,0,0
1576,21,0,0,0
1576,22,0,0,0
1576,23,0,0,0
1576,24,0,0,0
1576,44,0,0,0
1576,48,0,0,0
1577,3,0,0,0
1577,10,0,0,0
1577,21,0,0,0
1577,22,0,0,0
1577,23,0,0,0
1577,39,0,0,0
1577,40,0,0,0
1577,52,0,0,0
1578,1,0,0,0
1578,2,0,0,0
1578,21,0,0,0
1578,22,0,0,0
1578,23,0,0,0
1578,40,0,0,0
1578,48,0,0,0
1578,51,0,0,0
1578,54,0,0,0
1579,1,0,0,0
1579,11,0,0,0
1579,21,0,0,0
1579,22,0,0,0
1579,23,0,0,0
1579,24,0,0,0
1579,52,0,0,0
1580,22,0,0,0
1580,24,0,0,0
1580,25,0,0,0
1580,27,0,0,0
1580,33,0,0,0
1580,38,0,0,0
1580,47,0,0,0
1580,53,0,0,0
1581,22,0,0,0
1581,23,0,0,0
1581,25,0,0,0
1581,45,0,0,0
1582,9,0,0,0
1582,19,0,0,0
1582,21,0,0,0
1582,22,0,0,0
1582,49,0,0,0
1582,51,0,0,0
1582,52,0,0,0
1582,53,0,0,0
1583,7,0,0,0
1583,9,0,0,0
1583,22,0,0,0
1583,25,0,0,0
1583,40,0,0,0
1583,42,0,0,0
1583,45,0,0,0
1583,52,0,0,0
1583,53,0,0,0
1584,9,0,0,0
1584,13,0,0,0
1584,21,0,0,0
1584,22,0,0,0
1584,23,0,0,0
1584,36,0,0,0
1584,47,0,0,0
1584,49,0,0,0
1584,51,0,0,0
1584,52,0,0,0
1585,9,0,0,0
1585,11,0,0,0
1585,21,0,0,0
1585,22,0,0,0
1585,23,0,0,0
1585,34,0,0,0
1585,36,0,0,0
1585,38,0,0,0
1585,44,0,0,0
1585,46,0,0,0
1585,48,0,0,0
1585,49,0,0,0
1586,4,0,0,0
1586,21,0,0,0
1586,22,0,0,0
1586,25,0,0,0
1586,27,0,0,0
1586,38,0,0,0
1586,39,0,0,0
1586,41,0,0,0
1586,49,0,0,0
1586,54,0,0,0
1587,3,0,0,0
1587,6,0,0,0
1587,7,0,0,0
1587,9,0,0,0
1587,21,0,0,0
1587,22,0,0,0
1587,34,0,0,0
1587,39,0,0,0
1587,47,0,0,0
1588,4,0,0,0
1588,7,0,0,0
1588,19,0,0,0
1588,21,0,0,0
1588,22,0,0,0
1588,23,0,0,0
1588,41,0,0,0
1588,46,0,0,0
1588,47,0,0,0
1588,49,0,0,0
1589,9,0,0,0
1589,12,0,0,0
1589,19,0,0,0
1589,21,0,0,0
1589,22,0,0,0
1589,23,0,0,0
1589,35,0,0,0
1589,41,0,0,0
1589,45,0,0,0
1589,54,0,0,0
1590,1,0,0,0
1590,7,0,0,0
1590,21,0,0,0
1590,22,0,0,0
1590,23,0,0,0
1590,38,0,0,0
1590,45,0,0,0
1590,47,0,0,0
1590,54,0,0,0
1591,1,0,0,0
1591,7,0,0,0
1591,14,0,0,0
1591,21,0,0,0
1591,22,0,0,0
1591,23,0,0,0
1591,35,0,0,0
1591,36,0,0,0
1591,40,0,0,0
1591,44,0,0,0
1591,47,0,0,0
1592,1,0,0,0
1592,7,0,0,0
1592,9,0,0,0
1592,10,0,0,0
1592,19,0,0,0
1592,21,0,0,0
1592,22,0,0,0
1592,24,0,0,0
1592,25,0,0,0
1592,38,0,0,0
1592,41,0,0,0
1592,43,0,0,0
1592,45,0,0,0
1592,48,0,0,0
1592,52,0,0,0
1593,6,0,0,0
1593,21,0,0,0
1593,22,0,0,0
1593,23,0,0,0
1593,24,0,0,0
1593,29,0,0,0
1593,42,0,0,0
1593,48,0,0,0
1594,1,0,0,0
1594,21,0,0,0
1594,22,0,0,0
1594,44,0,0,0
1595,1,0,0,0
1595,7,0,0,0
1595,13,0,0,0
1595,21,0,0,0
1595,22,0,0,0
1595,23,0,0,0
1595,33,0,0,0
1595,38,0,0,0
1595,45,0,0,0
1595,46,0,0,0
1595,48,0,0,0
1595,49,0,0,0
1596,1,0,0,0
1596,3,0,0,0
1596,13,0,0,0
1596,21,0,0,0
1596,22,0,0,0
1596,23,0,0,0
1596,33,0,0,0
1596,39,0,0,0
1596,42,0,0,0
1596,44,0,0,0
1596,45,0,0,0
1597,3,0,0,0
1597,7,0,0,0
1597,11,0,0,0
1597,21,0,0,0
1597,22,0,0,0
1597,23,0,0,0
1597,35,0,0,0
1597,38,0,0,0
1597,42,0,0,0
1597,47,0,0,0
1597,49,0,0,0
1597,51,0,0,0
1597,53,0,0,0
1598,1,0,0,0
1598,7,0,0,0
1598,37,0,0,0
1598,38,0,0,0
1598,44,0,0,0
1598,45,0,0,0
1598,46,0,0,0
1598,52,0,0,0
1599,9,0,0,0
1599,12,0,0,0
1599,30,0,0,0
1599,44,0,0,0
1599,48,0,0,0
1600,1,0,0,0
1600,3,0,0,0
1600,7,0,0,0
1600,10,0,0,0
1600,35,0,0,0
1600,36,0,0,0
1600,37,0,0,0
1600,40,0,0,0
1600,52,0,0,0
1600,53,0,0,0
1601,9,0,0,0
1601,13,0,0,0
1601,36,0,0,0
1601,46,0,0,0
1601,47,0,0,0
1601,48,0,0,0
1601,49,0,0,0
1602,1,0,0,0
1602,11,0,0,0
1602,12,0,0,0
1602,33,0,0,0
1602,37,0,0,0
1602,38,0,0,0
1602,41,0,0,0
1602,44,0,0,0
1602,46,0,0,0
1602,49,0,0,0
1603,14,0,0,0
1603,31,0,0,0
1603,33,0,0,0
1603,40,0,0,0
1603,44,0,0,0
1603,48,0,0,0
1603,54,0,0,0
1604,1,0,0,0
1604,9,0,0,0
1604,11,0,0,0
1604,31,0,0,0
1604,38,0,0,0
1604,42,0,0,0
1604,46,0,0,0
1605,39,0,0,0
1605,40,0,0,0
1605,42,0,0,0
1605,44,0,0,0
1605,45,0,0,0
1605,47,0,0,0
1605,48,0,0,0
1605,49,0,0,0
1606,1,0,0,0
1606,3,0,0,0
1606,9,0,0,0
1606,11,0,0,0
1606,35,0,0,0
1606,36,0,0,0
1606,39,0,0,0
1606,42,0,0,0
1606,43,0,0,0
1606,44,0,0,0
1606,45,0,0,0
1606,47,0,0,0
1606,48,0,0,0
