timestamp,nodeid,temperature,humidity,voltage,light
1533960,54,23.0852,35.9221,2.47467,0.0201102
1534020,10,22.6148,37.6765,2.48502,23.0
1534050,54,23.0852,35.9567,2.48502,0.0201102
1534170,54,23.0852,35.9221,2.47467,0.0201102
1534230,10,22.6148,37.7107,2.48502,23.0
1534260,10,22.6344,37.6765,2.48502,23.0
1534320,54,23.0852,35.9221,2.48502,0.0201102
1534530,54,23.0852,35.9221,2.48502,0.0201102
1534560,54,23.0754,35.853,2.48502,0.0201102
1534620,54,23.0754,35.9221,2.47467,0.0201102
1534710,54,23.0754,35.9221,2.47467,0.0201102
1534770,54,23.0852,35.9221,2.48502,0.0201102
1535040,54,23.0852,35.8876,2.48502,0.0201102
1535130,54,23.0852,35.853,2.47467,0.0201102
1535280,54,23.0852,35.8185,2.48502,0.0201102
1535370,54,23.0852,35.853,2.47467,0.0201102
1536060,54,23.046,35.8876,2.47467,0.0201102
1536300,54,23.046,35.853,2.47467,0.0201102
1536360,54,23.0264,35.9221,2.47467,0.0201102
1536390,54,23.0264,35.8876,2.47467,0.0201102
1536510,54,23.0264,35.9221,2.48502,0.0201102
1536630,54,23.0166,35.8876,2.47467,0.0201102
1536690,54,23.0166,35.8876,2.47467,0.0201102
1536810,54,23.0166,35.9221,2.48502,0.0201102
1536840,54,23.0068,35.8876,2.47467,0.0201102
1537260,54,23.0068,35.853,2.47467,0.0201102
1538280,6,23.2126,35.853,2.41431,16.56
1538340,10,22.8794,37.265,2.48502,6.9
1538400,6,23.2126,35.8876,2.41431,16.56
1538400,10,22.8794,37.2993,2.48502,6.9
1538490,10,22.8794,37.265,2.48502,6.9
1538520,6,23.2028,35.853,2.41431,16.56
1538550,6,23.2126,35.8876,2.41431,16.56
1538580,6,23.2028,35.853,2.41431,16.56
1538610,54,22.9088,35.5764,2.47467,0.0201102
1538640,10,22.8892,37.2307,2.48502,6.9
1538670,6,23.2028,35.8185,2.41431,16.56
1539030,54,22.8892,35.5764,2.47467,0.0201102
1539060,10,22.85,36.9902,2.48502,6.9
1539150,10,22.8402,37.0933,2.48502,6.9
1539210,6,23.1636,35.7148,2.41431,16.56
1539210,10,22.8304,37.162,2.48502,6.9
1539270,6,23.1636,35.7148,2.41431,16.56
1539390,54,22.8696,35.5418,2.48502,0.0201102
1539570,10,22.85,37.1277,2.48502,6.9
1539630,10,22.8304,37.0933,2.48502,6.9
1539690,6,23.144,35.7148,2.41431,16.56
1539870,54,22.85,35.3687,2.47467,0.0201102
1540020,54,22.85,35.438,2.47467,0.0201102
1543200,54,22.6932,35.1609,2.47467,0.0201102
1543560,54,22.6932,35.0568,2.47467,0.0201102
1543770,54,22.6932,35.0222,2.47467,0.0201102
1551180,10,22.5952,35.5072,2.47467,6.9
1551210,10,22.5854,35.5072,2.47467,6.9
1551240,6,22.948,34.0836,2.40453,16.56
1551240,10,22.605,35.5072,2.47467,6.9
1551300,6,22.9578,34.0487,2.40453,16.56
1551330,6,22.948,34.0487,2.40453,16.56
1551330,10,22.605,35.438,2.47467,6.9
1551360,10,22.605,35.438,2.47467,6.9
1551420,10,22.5952,35.4726,2.47467,6.9
1551480,6,22.948,34.0487,2.40453,16.56
1551480,10,22.5952,35.4726,2.47467,6.9
1551510,6,22.9676,34.0487,2.40453,16.56
1551630,6,22.9382,34.0487,2.40453,16.56
1551660,10,22.5952,35.438,2.47467,6.9
1551690,6,22.9382,34.0487,2.40453,16.56
1551720,6,22.948,34.0487,2.40453,16.56
1551720,10,22.5952,35.438,2.47467,6.9
1551780,6,22.9284,34.0139,2.40453,16.56
1551780,10,22.5952,35.3687,2.47467,6.9
1551840,6,22.9284,34.0139,2.40453,16.56
1551870,10,22.5756,35.2995,2.47467,6.9
1551900,6,22.9088,34.0487,2.40453,16.56
1551930,6,22.9088,34.0139,2.40453,16.56
1551930,10,22.5756,35.3687,2.47467,6.9
1552020,6,22.9088,34.0487,2.40453,16.56
1552140,10,22.556,35.438,2.47467,6.9
1552290,6,22.8892,34.0487,2.40453,16.56
1552350,6,22.8794,34.0487,2.40453,16.56
1552410,6,22.8892,34.0139,2.40453,16.56
1552410,10,22.5364,35.438,2.47467,6.9
1552440,10,22.5462,35.438,2.47467,6.9
1552470,6,22.8892,33.979,2.40453,16.56
1552530,10,22.5462,35.3687,2.47467,6.9
1552590,6,22.9088,33.979,2.40453,16.56
1552620,10,22.5658,35.3341,2.47467,6.9
1552650,10,22.556,35.3687,2.47467,6.9
1552680,10,22.5658,35.3687,2.47467,6.9
1555830,53,22.409,33.8744,2.47467,6.9
1555860,53,22.3992,33.9093,2.47467,6.9
1555950,53,22.409,33.8396,2.47467,6.9
1555980,53,22.3992,33.8047,2.47467,6.9
1556220,53,22.3698,33.7698,2.47467,6.9
1556580,53,22.3796,33.6651,2.47467,6.9
1556700,53,22.3796,33.5604,2.47467,6.9
1556760,53,22.3796,33.4206,2.47467,6.9
1556850,53,22.36,33.4206,2.47467,6.9
1556970,53,22.3698,33.3507,2.47467,6.9
1557030,53,22.3404,33.2808,2.47467,6.9
1557210,53,22.36,33.2108,2.47467,6.9
1557450,53,22.3404,33.0009,2.47467,6.9
1572810,9,21.2036,34.8834,2.53812,0.0201102
1572810,22,21.478,33.1409,2.41431,0.0201102
1573020,7,21.6446,33.2108,2.47467,0.0201102
1573080,37,22.0856,35.853,2.47467,0.0201102
1573350,43,21.4976,32.8608,2.4644,0.0201102
1573560,12,20.3412,35.9912,2.45421,17.48
1573740,47,21.4584,33.5604,2.47467,6.9
1573830,4,22.0366,33.5604,2.44412,6.9
1573830,9,21.1644,35.1609,2.51661,17.48
1573830,54,20.7626,34.6403,2.45421,18.4
1573860,9,21.1644,35.1955,2.52732,18.4
1573860,16,122.153,-3.91901,2.29313,18.4
1573860,36,21.6054,35.7148,2.4644,16.56
1573950,9,21.1546,35.1609,2.53812,24.84
1573950,16,122.153,-3.91901,2.29313,23.0
1573950,54,20.7528,34.675,2.45421,24.84
1573980,24,21.38,33.2808,2.4644,6.9
1573980,36,21.6152,35.7148,2.4644,23.0
1574010,48,21.5956,32.9308,2.49546,6.9
1574040,11,20.7332,36.3018,2.41431,18.4
1574040,16,122.153,-3.91901,2.29313,28.52
1574070,21,21.7916,33.0709,2.42416,6.9
1574100,33,21.2722,33.8744,2.47467,6.9
1574130,41,21.1742,33.2808,2.45421,6.9
1574130,47,21.4388,33.7,2.47467,18.4
1574160,11,20.7136,36.4741,2.41431,23.0
1574160,36,21.625,35.6802,2.4644,34.04
1574190,7,21.5956,33.4905,2.47467,6.9
1574220,34,20.8802,35.2302,2.4644,34.04
1574220,49,21.0272,33.0009,2.45421,17.48
1574220,52,21.6936,32.9308,2.44412,6.9
1574250,17,122.153,-4.0,2.22442,17.48
1574250,47,21.4388,33.6651,2.4644,24.84
1574280,17,122.153,-4.0,2.22442,18.4
1574310,2,21.8504,34.4664,2.45421,16.56
1574310,10,21.1056,35.5764,2.45421,18.4
1574340,2,21.8602,34.3969,2.45421,17.48
1574370,11,20.6744,36.6807,2.42416,34.04
1574370,17,122.153,-4.0,2.21612,21.16
1574400,2,21.8406,34.3273,2.45421,17.48
1574400,53,21.0958,34.2577,2.4644,34.04
1574430,17,122.153,-4.0,2.21612,24.84
1574430,22,21.4094,33.7349,2.4341,17.48
1574460,2,21.8504,34.3273,2.45421,18.4
1574460,17,122.153,-4.0,2.22442,24.84
1574460,45,21.478,32.5102,2.4644,16.56
1574460,48,21.5662,33.0709,2.49546,18.4
1574520,17,122.153,-4.0,2.21612,28.52
1574520,24,21.3506,33.4206,2.45421,16.56
1574520,26,21.2036,35.0915,2.38522,17.48
1574520,42,21.0174,34.0487,2.45421,16.56
1574520,51,21.8504,32.2293,2.4644,17.48
1574550,24,21.3408,33.4556,2.4644,16.56
1574550,25,21.5172,33.1409,2.45421,24.84
1574550,35,21.87,35.5764,2.36622,18.4
1574550,40,21.5662,33.3158,2.47467,17.48
1574550,42,21.0076,34.0487,2.4644,17.48
1574550,48,21.5662,33.0709,2.49546,21.16
1574550,51,21.8798,32.2293,2.4644,18.4
1574580,10,21.0958,35.7839,2.45421,28.52
1574580,22,21.4192,33.7349,2.4341,23.0
1574580,40,21.5662,33.2808,2.4644,18.4
1574580,42,21.0174,34.0139,2.45421,18.4
1574610,6,21.4584,34.3969,2.38522,34.04
1574640,22,21.3996,33.7,2.4341,24.84
1574670,45,21.4584,32.5803,2.47467,24.84
1574700,2,21.87,34.536,2.45421,23.0
1574700,26,21.1938,35.2302,2.38522,23.0
1574700,42,21.0076,34.0139,2.45421,23.0
1574730,35,21.8406,35.6456,2.36622,23.0
1574730,38,21.3016,33.6651,2.4341,21.16
1574730,44,21.1938,33.9093,2.4644,24.84
1574730,48,21.576,33.1059,2.49546,28.52
1574760,2,21.87,34.536,2.45421,23.0
1574760,24,21.331,33.5254,2.4644,23.0
1574760,35,21.8504,35.438,2.35683,24.84
1574760,44,21.184,33.9093,2.4644,24.84
1574790,2,21.8798,34.4317,2.44412,23.0
1574790,7,21.5564,33.8396,2.47467,16.56
1574790,35,21.8406,35.438,2.36622,24.84
1574790,40,21.5368,33.2458,2.4644,24.84
1574790,45,21.4584,32.6154,2.47467,28.52
1574790,51,21.8798,32.2293,2.4644,24.84
1574820,7,21.5564,33.7349,2.4644,16.56
1574820,40,21.5368,33.2458,2.4644,24.84
1574850,38,21.2624,33.7349,2.4341,24.84
1574880,2,21.8602,34.3969,2.44412,24.84
1574880,7,21.5564,33.9093,2.4644,17.48
1574880,29,21.2428,34.2577,2.4644,17.48
1574910,33,21.2624,33.979,2.47467,21.16
1574910,37,21.9386,36.3362,2.4644,24.84
1574910,52,21.674,33.0359,2.44412,17.48
1574940,7,21.5564,33.8047,2.47467,19.32
1574940,19,21.87,32.9308,2.38522,18.4
1574940,41,21.1252,33.3857,2.45421,23.0
1574940,43,21.3996,33.2108,2.4644,16.56
1574940,45,21.4584,32.6505,2.47467,34.04
1574970,7,21.5564,33.8047,2.47467,19.32
1574970,19,21.8504,32.9308,2.38522,19.32
1575000,19,21.87,32.9308,2.39484,19.32
1575000,38,21.233,33.7698,2.4341,28.52
1575000,46,21.7524,32.8608,2.34751,21.16
1575000,52,21.6642,33.0709,2.44412,19.32
1575030,37,21.919,36.4052,2.4644,28.52
1575030,39,21.8504,33.979,2.47467,16.56
1575030,43,21.3996,33.2108,2.4644,18.4
1575060,43,21.3898,33.1759,2.4644,18.4
1575090,4,21.968,33.979,2.44412,21.16
1575090,7,21.5564,33.8047,2.47467,21.16
1575090,35,21.8308,35.5418,2.35683,34.04
1575120,2,21.8504,34.6403,2.45421,28.52
1575120,21,21.7818,33.2458,2.4341,17.48
1575120,42,21.0076,34.0487,2.4644,34.04
1575120,46,21.7328,32.8608,2.34751,23.0
1575120,52,21.674,33.0709,2.44412,21.16
1575150,7,21.5564,33.9093,2.47467,23.0
1575150,21,21.772,33.1409,2.4341,17.48
1575180,4,21.9876,34.0487,2.44412,23.0
1575180,19,21.8406,33.0009,2.38522,23.0
1575180,46,21.7328,32.8608,2.34751,24.84
1575210,2,21.8308,34.675,2.45421,28.52
1575210,21,21.7524,33.2808,2.42416,18.4
1575210,38,21.2232,33.8744,2.4341,34.04
1575240,3,21.6544,34.4664,2.47467,17.48
1575240,7,21.5564,34.0836,2.4644,24.84
1575240,14,21.282,34.4317,2.47467,16.56
1575240,19,21.87,32.9659,2.39484,24.84
1575240,21,21.7426,33.3507,2.42416,18.4
1575240,24,21.331,33.5953,2.4644,34.04
1575240,27,21.625,33.7698,2.4644,6.9
1575270,21,21.7328,33.3507,2.42416,18.4
1575270,24,21.3408,33.5604,2.4644,34.04
1575300,14,21.2722,34.4664,2.47467,16.56
1575300,19,21.8406,33.0009,2.38522,24.84
1575300,21,21.723,33.2808,2.4341,19.32
1575300,46,21.7328,32.8958,2.34751,28.52
1575360,4,21.968,33.979,2.44412,24.84
1575360,23,21.8112,33.0009,2.45421,18.4
1575360,46,21.723,32.8958,2.34751,28.52
1575390,1,21.3898,33.979,2.4644,16.56
1575390,29,21.2232,34.3969,2.4644,28.52
1575390,43,21.38,33.2808,2.4644,24.84
1575420,1,21.38,33.8396,2.47467,17.48
1575420,23,21.8112,32.9659,2.45421,18.4
1575420,39,21.8602,34.0487,2.47467,23.0
1575450,7,21.5466,33.979,2.4644,28.52
1575450,19,21.8504,33.0709,2.39484,28.52
1575480,7,21.5564,34.0836,2.47467,28.52
1575480,19,21.8406,33.0709,2.38522,28.52
1575480,52,21.6348,33.1409,2.44412,28.52
1575510,21,21.7622,33.2808,2.42416,21.16
1575510,39,21.87,34.0487,2.47467,24.84
1575540,4,21.9876,33.979,2.44412,28.52
1575540,7,21.5564,33.979,2.47467,28.52
1575540,39,21.8504,34.0836,2.47467,24.84
1575540,52,21.6348,33.1759,2.44412,28.52
1575570,1,21.4094,33.8396,2.47467,18.4
1575570,3,21.6544,34.9181,2.47467,21.16
1575570,46,21.7132,32.9308,2.34751,34.04
1575600,1,21.4192,33.9442,2.4644,18.4
1575600,2,21.821,34.536,2.45421,34.04
1575600,4,21.9876,34.1184,2.44412,28.52
1575600,21,21.7328,33.3507,2.42416,23.0
1575600,23,21.8112,33.0009,2.45421,21.16
1575600,39,21.8504,34.188,2.47467,24.84
1575630,1,21.4094,33.9093,2.4644,19.32
1575690,3,21.6446,34.536,2.47467,23.0
1575720,3,21.6348,34.1184,2.47467,23.0
1575720,23,21.8112,33.0709,2.45421,23.0
1575750,14,21.2428,34.536,2.48502,23.0
1575750,21,21.723,33.3507,2.4341,24.84
1575750,23,21.8112,33.0359,2.45421,23.0
1575780,21,21.723,33.4206,2.4341,24.84
1575780,23,21.8112,33.1059,2.45421,23.0
1575810,7,21.5466,34.0487,2.47467,34.04
1575840,19,21.8504,33.1059,2.38522,34.04
1575870,4,21.968,34.0487,2.44412,34.04
1575900,52,21.625,33.2108,2.44412,34.04
1576020,23,21.8112,33.0709,2.45421,28.52
1576050,23,21.8112,33.1409,2.45421,28.52
1576110,1,21.3996,34.0139,2.4644,24.84
1576140,3,21.6348,34.3273,2.47467,34.04
1576410,27,21.625,33.9442,2.4644,28.52
1617150,46,23.536,37.162,2.34751,49.8733
1617210,46,23.6438,37.0246,2.35683,44.7251
1617300,7,21.9876,39.3143,2.4644,34.04
1617330,51,23.438,37.1963,2.47467,20.9146
1617390,52,23.3498,37.8477,2.45421,23.0
1617390,53,22.6932,39.2803,2.47467,28.52
1617420,7,22.0758,39.2123,2.4644,28.52
1617570,7,22.1444,39.0763,2.47467,24.84
1617570,51,23.5164,37.059,2.47467,28.52
1617600,7,22.1542,39.0422,2.47467,24.84
1617630,7,22.1836,39.0082,2.47467,23.0
1617690,7,22.2032,39.0082,2.47467,23.0
1617720,7,22.2032,39.0082,2.47467,23.0
1617750,7,22.213,39.0422,2.47467,23.0
1617750,48,23.732,36.6118,2.49546,34.04
1617780,7,22.2228,39.0082,2.4644,21.16
1617810,7,22.2228,39.0082,2.47467,21.16
1617900,7,22.2424,39.0763,2.47467,19.32
1617900,48,23.7222,36.8871,2.49546,24.84
1617900,52,23.4968,37.7107,2.45421,6.9
1617930,7,22.262,39.2123,2.47467,19.32
1617960,7,22.2816,39.1443,2.47467,18.4
1617990,7,22.2816,39.1783,2.4644,18.4
1617990,48,23.7026,36.7839,2.49546,21.16
1617990,54,22.6246,39.2123,2.4644,19.32
1618020,7,22.3012,39.0082,2.47467,18.4
1618020,10,21.8112,41.3771,2.45421,24.84
1618050,6,22.1738,40.1961,2.37568,28.52
1618050,7,22.311,39.0082,2.4644,17.48
1618050,48,23.683,36.7495,2.49546,19.32
1618080,48,23.683,36.8527,2.49546,18.4
1618110,7,22.3208,38.872,2.47467,16.56
1618110,46,23.732,36.543,2.35683,28.52
1618110,48,23.6732,36.8871,2.50599,17.48
1618230,47,24.6238,35.4034,2.49546,28.52
1618260,9,22.2032,40.0268,2.52732,28.52
1618260,46,23.7222,36.543,2.35683,24.84
1618320,9,22.2032,40.0268,2.52732,24.84
1618320,10,21.87,41.3098,2.45421,18.4
1618350,10,21.8798,41.2425,2.45421,17.48
1618380,10,21.87,41.3098,2.45421,17.48
1618380,46,23.6732,36.7495,2.35683,24.84
1618440,6,22.2816,40.0268,2.37568,16.56
1618440,46,23.6732,36.6807,2.34751,23.0
1618440,47,24.516,35.6456,2.49546,19.32
1618470,47,24.4964,35.6802,2.49546,17.48
1618500,46,23.6732,36.6807,2.35683,23.0
1618530,46,23.6634,36.6807,2.35683,23.0
1618620,46,23.6536,36.7495,2.35683,23.0
1618680,46,23.6536,36.7495,2.35683,21.16
1618800,46,23.6242,36.8527,2.34751,21.16
1618830,48,23.5752,36.9559,2.49546,6.9
1618890,48,23.5752,36.9902,2.49546,6.9
1618920,46,23.5948,36.9559,2.35683,21.16
1618950,46,23.585,37.059,2.34751,21.16
1619010,47,24.32,35.9567,2.49546,6.9
1619100,54,22.5952,39.3143,2.47467,0.0201102
1619160,54,22.605,39.3143,2.4644,0.0201102
1619790,54,22.556,39.4162,2.4644,19.32
1619940,54,22.5854,39.4502,2.4644,24.84
1624200,46,23.2322,37.8134,2.34751,19.32
1632240,54,20.8704,43.7186,2.44412,23.0
1632270,54,20.8606,43.6853,2.44412,23.0
1632360,54,20.841,43.7851,2.44412,24.84
1633470,54,20.7136,44.3162,2.44412,24.84
1633500,54,20.7136,44.3162,2.4341,24.84
1635660,6,22.0268,40.5342,2.37568,16.56
1635990,6,22.017,40.6355,2.36622,17.48
1636050,6,22.0072,40.568,2.36622,16.56
1636230,6,21.9876,40.568,2.36622,16.56
1636260,6,21.9876,40.568,2.36622,17.48
1636290,6,21.968,40.5342,2.36622,16.56
1636380,6,21.9974,40.5004,2.36622,16.56
1636440,6,21.9974,40.5004,2.37568,16.56
1636710,6,21.9484,40.8043,2.36622,16.56
1636740,6,21.9582,40.7031,2.36622,16.56
1636770,6,21.9582,40.7368,2.36622,16.56
1636950,6,21.9484,40.7031,2.36622,16.56
1637310,6,21.968,40.7031,2.36622,16.56
1637460,6,21.968,40.6693,2.36622,16.56
1637490,6,21.9876,40.6355,2.36622,16.56
1637550,6,21.9582,40.7706,2.36622,16.56
1637640,10,21.2918,42.3505,2.44412,6.9
1637670,6,21.919,40.568,2.36622,16.56
1637850,10,21.2624,42.4844,2.44412,6.9
1637910,10,21.2722,42.4509,2.44412,6.9
1638030,10,21.2722,42.384,2.44412,6.9
1638210,6,21.8798,40.8381,2.36622,16.56
1638240,6,21.8896,40.7031,2.36622,16.56
1638270,6,21.8994,40.7368,2.36622,16.56
1638300,6,21.9092,40.7031,2.36622,16.56
1638420,6,21.9092,40.8718,2.36622,16.56
1638540,6,21.87,40.8381,2.36622,16.56
1638660,6,21.8406,40.9392,2.36622,16.56
1638720,6,21.8308,40.9392,2.36622,16.56
1638750,6,21.8504,40.9055,2.36622,16.56
1638960,6,21.8406,40.8718,2.36622,16.56
1638990,6,21.8308,40.9055,2.36622,16.56
1639020,6,21.8308,40.9055,2.36622,16.56
1639170,6,21.8504,40.9055,2.36622,16.56
1639200,6,21.8308,40.9055,2.36622,16.56
1639530,6,21.8112,41.0067,2.36622,17.48
1639560,6,21.8112,40.973,2.36622,16.56
1639590,6,21.8112,40.9055,2.36622,17.48
1639620,6,21.8112,40.973,2.36622,17.48
1639650,6,21.8112,41.0067,2.36622,17.48
1654080,11,19.6356,44.2831,2.34751,0.0201102
1654860,11,19.5572,44.4157,2.34751,0.0201102
1659090,22,19.8512,43.5855,2.33827,0.0201102
1659300,13,19.6748,44.9121,2.39484,0.0201102
1659300,29,19.861,43.2525,2.4341,0.0201102
1659330,7,20.3902,41.7133,2.44412,0.0201102
1659330,54,18.8222,46.2297,2.41431,0.0201102
1659360,19,21.4976,42.7185,2.33827,0.0201102
1659570,12,18.5674,46.2953,2.41431,6.9
1659750,16,122.153,-3.91901,2.24121,6.9
1659870,34,19.5278,44.5813,2.4341,6.9
1659990,13,19.616,45.1763,2.39484,6.9
1660020,30,19.1652,45.7366,2.4341,6.9
1660020,38,20.0668,42.2835,2.37568,6.9
1660110,4,20.8116,41.7133,2.39484,6.9
1660110,16,122.153,-3.91901,2.24121,16.56
1660140,36,20.106,44.3494,2.42416,16.56
1660170,4,20.792,41.7133,2.39484,6.9
1660170,36,20.106,44.3494,2.4341,17.48
1660200,9,19.8414,44.1172,2.49546,19.32
1660200,22,19.8022,43.6521,2.34751,6.9
1660200,31,19.665,44.1504,2.4341,6.9
1660230,9,19.8414,44.1172,2.49546,21.16
1660260,36,20.106,44.3162,2.42416,23.0
1660260,39,20.4196,43.0524,2.4341,6.9
1660290,9,19.8316,44.1172,2.49546,24.84
1660290,26,19.5964,45.2753,2.4341,6.9
1660290,32,19.4494,44.2168,2.41431,6.9
1660290,34,19.518,44.5813,2.4341,19.32
1660290,36,20.0864,44.3162,2.4341,24.84
1660290,48,19.6846,43.918,2.45421,6.9
1660320,24,19.7238,43.9512,2.4341,6.9
1660320,34,19.4984,44.6475,2.4341,21.16
1660320,40,20.008,42.5178,2.42416,6.9
1660350,9,19.8316,44.084,2.49546,28.52
1660350,11,19.4004,45.4072,2.36622,17.48
1660350,34,19.4984,44.4488,2.4341,23.0
1660380,13,19.6356,45.2093,2.39484,19.32
1660380,34,19.4886,44.7798,2.42416,24.84
1660380,47,19.567,45.0773,2.4341,16.56
1660410,9,19.8218,44.1172,2.49546,34.04
1660410,21,20.2334,42.7185,2.39484,6.9
1660410,30,19.126,45.8353,2.42416,16.56
1660410,42,19.2632,44.3825,2.42416,6.9
1660410,44,19.4004,44.3825,2.4341,6.9
1660410,47,19.5768,45.0773,2.4341,17.48
1660410,54,18.8124,46.0655,2.41431,19.32
1660440,16,122.153,-3.91901,2.24121,34.04
1660470,11,19.4102,45.4072,2.36622,23.0
1660470,13,19.6454,45.3083,2.38522,24.84
1660470,34,19.518,44.9121,2.42416,28.52
1660500,7,20.3412,42.0489,2.44412,6.9
1660500,11,19.4102,45.4402,2.36622,24.84
1660500,54,18.8124,46.0655,2.41431,24.84
1660530,6,20.8998,42.4174,2.34751,17.48
1660530,29,19.812,43.5855,2.4341,6.9
1660560,3,20.3804,42.6516,2.44412,6.9
1660560,6,20.9096,42.317,2.34751,18.4
1660560,30,19.1456,45.8024,2.42416,23.0
1660590,10,19.8512,44.0508,2.42416,16.56
1660590,30,19.1456,45.8353,2.42416,24.84
1660620,10,19.8512,44.0508,2.42416,17.48
1660620,47,19.567,45.0112,2.4341,28.52
1660650,14,19.5964,44.6144,2.45421,6.9
1660680,22,19.7924,43.6853,2.35683,16.56
1660680,30,19.1456,45.9011,2.42416,28.52
1660680,31,19.6258,44.2499,2.4341,16.56
1660710,31,19.6356,44.2499,2.4341,17.48
1660710,47,19.5572,45.0442,2.4341,34.04
1660710,48,19.7042,43.8515,2.45421,16.56
1660710,49,18.8712,45.1763,2.41431,24.84
1660740,6,20.8998,42.3505,2.34751,24.84
1660740,10,19.8316,44.1504,2.42416,21.16
1660770,22,19.7826,43.6521,2.35683,18.4
1660770,30,19.1554,45.7695,2.42416,34.04
1660770,45,19.6846,43.3191,2.4341,16.56
1660770,49,18.8712,45.2093,2.41431,28.52
1660800,22,19.7728,43.6853,2.35683,19.32
1660800,25,19.91,42.5847,2.42416,21.16
1660800,26,19.5866,45.3743,2.4341,16.56
1660800,30,19.1554,45.8353,2.42416,34.04
1660800,35,23.8496,44.4819,2.31097,16.56
1660800,38,19.9884,42.384,2.36622,17.48
1660800,45,19.6748,43.3191,2.4341,17.48
1660800,48,19.714,43.8515,2.45421,19.32
1660830,6,20.89,42.4509,2.34751,28.52
1660830,26,19.5768,45.3083,2.42416,17.48
1660830,31,19.616,44.1836,2.4341,21.16
1660830,45,19.6748,43.3191,2.4341,18.4
1660860,22,19.7728,43.6521,2.35683,21.16
1660860,26,19.5768,45.3083,2.4341,18.4
1660860,31,19.616,44.2168,2.4341,23.0
1660890,25,19.8904,42.6182,2.41431,24.84
1660890,26,19.567,45.3083,2.4341,19.32
1660890,31,19.6258,44.3825,2.4341,23.0
1660920,2,20.6744,41.8476,2.41431,17.48
1660920,22,19.763,43.7186,2.36622,23.0
1660920,24,19.6944,43.9844,2.42416,17.48
1660920,25,19.8904,42.5847,2.41431,24.84
1660920,31,19.6356,44.1836,2.4341,23.0
1660920,35,23.8006,44.2499,2.32,19.32
1660920,42,19.2338,44.3825,2.41431,16.56
1660920,45,19.6552,43.3858,2.4341,21.16
1660920,48,19.6944,43.8515,2.45421,23.0
1660950,22,19.7728,43.7186,2.35683,24.84
1660950,31,19.616,44.2831,2.4341,24.84
1660950,42,19.2534,44.3825,2.42416,17.48
1660950,45,19.665,43.3191,2.4341,23.0
1660950,51,19.8708,43.3858,2.42416,19.32
1660980,2,20.6744,41.9147,2.41431,18.4
1660980,22,19.7826,43.6853,2.35683,24.84
1660980,24,19.714,44.0508,2.42416,18.4
1660980,31,19.6258,44.1836,2.4341,24.84
1660980,32,19.4004,44.3494,2.41431,17.48
1660980,53,19.0868,45.8682,2.42416,19.32
1661010,2,20.6744,41.8476,2.42416,18.4
1661010,24,19.6944,43.9844,2.42416,19.32
1661010,25,19.8904,42.685,2.42416,28.52
