timestamp,nodeid,temperature,humidity,voltage,light
1694820,17,122.153,-3.91901,2.14412,964.16
1695570,17,122.153,-3.91901,2.14412,1023.04
1696110,17,122.153,-3.91901,2.14412,964.16
1696950,17,122.153,-3.91901,2.14412,964.16
1697040,17,122.153,-3.91901,2.14412,964.16
1697310,17,122.153,-3.91901,2.1364,920.0
1698150,17,122.153,-3.91901,2.1364,890.56
1698360,17,122.153,-3.91901,2.14412,920.0
1698870,17,122.153,-3.91901,2.14412,772.8
1699290,17,122.153,-3.91901,2.14412,713.92
1699320,17,122.153,-3.91901,2.14412,713.92
1699440,17,122.153,-3.91901,2.14412,684.48
1699530,17,122.153,-3.91901,2.14412,655.04
1699560,17,122.153,-3.91901,2.14412,684.48
1699620,17,122.153,-3.91901,2.14412,713.92
1700070,17,122.153,-3.91901,2.14412,625.6
1700160,17,122.153,-3.91901,2.14412,353.28
1700520,17,122.153,-3.91901,2.14412,537.28
1700970,17,122.153,-3.91901,2.14412,507.84
1701600,17,122.153,-3.91901,2.14412,478.4
1701780,17,122.153,-3.91901,2.14412,441.6
1701810,17,122.153,-3.91901,2.14412,456.32
1701960,17,122.153,-3.91901,2.14412,456.32
1702080,17,122.153,-3.91901,2.14412,456.32
1702440,17,122.153,-3.91901,2.14412,353.28
1702620,17,122.153,-3.91901,2.14412,309.12
1702800,17,122.153,-3.91901,2.14412,224.48
1702890,17,122.153,-3.91901,2.14412,250.24
1702920,17,122.153,-3.91901,2.14412,264.96
1712700,17,122.153,-3.91901,2.14412,121.44
1712760,17,122.153,-3.91901,2.14412,121.44
1712940,17,122.153,-3.91901,2.14412,121.44
1713120,17,122.153,-3.91901,2.1364,121.44
1713240,17,122.153,-3.91901,2.1364,121.44
1713420,17,122.153,-3.91901,2.14412,121.44
1713450,17,122.153,-3.91901,2.14412,121.44
1713720,17,122.153,-3.91901,2.14412,121.44
1714320,17,122.153,-3.91901,2.14412,121.44
1714470,17,122.153,-3.91901,2.14412,121.44
1714770,17,122.153,-3.91901,2.14412,121.44
1715640,17,122.153,-3.91901,2.14412,121.44
1715820,17,122.153,-3.91901,2.14412,121.44
1716660,17,122.153,-3.91901,2.14412,121.44
1716720,17,122.153,-3.91901,2.14412,121.44
1717050,17,122.153,-3.91901,2.14412,121.44
1717350,17,122.153,-3.91901,2.14412,121.44
1718370,17,122.153,-3.91901,2.14412,114.08
1718400,17,122.153,-3.91901,2.14412,114.08
1718700,17,122.153,-3.91901,2.14412,114.08
1718760,17,122.153,-3.91901,2.14412,121.44
1719060,17,122.153,-3.91901,2.14412,121.44
1719210,17,122.153,-3.91901,2.14412,114.08
1719510,17,122.153,-3.91901,2.14412,121.44
1719660,17,122.153,-3.91901,2.14412,121.44
1719930,17,122.153,-3.91901,2.14412,114.08
1720260,17,122.153,-3.91901,2.14412,114.08
1720530,17,122.153,-3.91901,2.1364,121.44
1720560,17,122.153,-3.91901,2.14412,121.44
1720650,17,122.153,-3.91901,2.14412,121.44
1720680,17,122.153,-3.91901,2.14412,114.08
1720800,17,122.153,-3.91901,2.14412,114.08
1720860,17,122.153,-3.91901,2.14412,114.08
1720890,17,122.153,-3.91901,2.14412,114.08
1721040,17,122.153,-3.91901,2.14412,114.08
1721070,17,122.153,-3.91901,2.14412,114.08
1721340,17,122.153,-3.91901,2.14412,114.08
1721370,17,122.153,-3.91901,2.14412,114.08
1721400,17,122.153,-3.91901,2.14412,114.08
1721610,17,122.153,-3.91901,2.14412,114.08
1721670,17,122.153,-3.91901,2.14412,114.08
1721880,17,122.153,-3.91901,2.14412,114.08
1721940,17,122.153,-3.91901,2.14412,114.08
1722300,17,122.153,-3.91901,2.14412,114.08
1722360,17,122.153,-3.91901,2.14412,114.08
1722390,17,122.153,-3.91901,2.14412,114.08
1722480,17,122.153,-3.91901,2.14412,114.08
1722570,17,122.153,-3.91901,2.14412,114.08
1722600,17,122.153,-3.91901,2.14412,114.08
1722660,17,122.153,-3.91901,2.14412,114.08
1722840,17,122.153,-3.91901,2.14412,114.08
1722930,17,122.153,-3.91901,2.14412,114.08
1722990,17,122.153,-3.91901,2.14412,114.08
1723050,17,122.153,-3.91901,2.14412,114.08
1723080,17,122.153,-3.91901,2.14412,114.08
1723170,17,122.153,-3.91901,2.14412,114.08
1723200,17,122.153,-3.91901,2.14412,114.08
1723380,17,122.153,-3.91901,2.14412,114.08
1723500,17,122.153,-3.91901,2.14412,114.08
1723710,17,122.153,-3.91901,2.14412,114.08
1723740,17,122.153,-3.91901,2.14412,114.08
1723800,17,122.153,-3.91901,2.14412,114.08
1723980,17,122.153,-3.91901,2.14412,114.08
1724010,17,122.153,-3.91901,2.14412,114.08
1724130,17,122.153,-3.91901,2.14412,114.08
1724160,17,122.153,-3.91901,2.14412,114.08
1724220,17,122.153,-3.91901,2.14412,114.08
1724250,17,122.153,-3.91901,2.1364,114.08
1724370,17,122.153,-3.91901,2.14412,114.08
1724430,17,122.153,-3.91901,2.14412,114.08
1724460,17,122.153,-3.91901,2.14412,114.08
1724490,17,122.153,-3.91901,2.14412,114.08
1724580,17,122.153,-3.91901,2.14412,114.08
1724670,17,122.153,-3.91901,2.14412,114.08
1724730,17,122.153,-3.91901,2.14412,114.08
1724790,17,122.153,-3.91901,2.14412,114.08
1724820,17,122.153,-3.91901,2.14412,114.08
1724880,17,122.153,-3.91901,2.14412,114.08
1724940,17,122.153,-3.91901,2.14412,114.08
1724970,17,122.153,-3.91901,2.14412,114.08
1725060,17,122.153,-3.91901,2.14412,114.08
1725090,17,122.153,-3.91901,2.14412,114.08
1725180,17,122.153,-3.91901,2.14412,114.08
1725210,17,122.153,-3.91901,2.14412,114.08
1725270,17,122.153,-3.91901,2.14412,114.08
1725330,17,122.153,-3.91901,2.14412,114.08
1725390,17,122.153,-3.91901,2.14412,114.08
1725780,17,122.153,-3.91901,2.14412,114.08
1725870,17,122.153,-3.91901,2.1364,114.08
1725900,17,122.153,-3.91901,2.14412,114.08
1725990,17,122.153,-3.91901,2.14412,114.08
1726080,17,122.153,-3.91901,2.1364,114.08
1726170,17,122.153,-3.91901,2.14412,114.08
1726200,17,122.153,-3.91901,2.12875,121.44
1726260,17,122.153,-3.91901,2.12875,121.44
1726290,17,122.153,-3.91901,2.1364,114.08
1726350,17,122.153,-3.91901,2.1364,114.08
1726440,17,122.153,-3.91901,2.12875,121.44
1726470,17,122.153,-3.91901,2.1364,114.08
1726530,17,122.153,-3.91901,2.1364,121.44
1726590,17,122.153,-3.91901,2.1364,114.08
1726620,17,122.153,-3.91901,2.12114,121.44
1726680,17,122.153,-3.91901,2.1364,114.08
1726710,17,122.153,-3.91901,2.12875,114.08
1726770,17,122.153,-3.91901,2.1364,114.08
1726830,17,122.153,-3.91901,2.1364,114.08
1726920,17,122.153,-3.91901,2.14412,114.08
1726980,17,122.153,-3.91901,2.1364,114.08
1727040,17,122.153,-3.91901,2.1364,114.08
1727100,17,122.153,-3.91901,2.1364,114.08
1727130,17,122.153,-3.91901,2.1364,114.08
1727220,17,122.153,-3.91901,2.1364,114.08
1727250,17,122.153,-3.91901,2.12114,121.44
1727280,17,122.153,-3.91901,2.1364,114.08
1727340,17,122.153,-3.91901,2.1364,114.08
1727400,17,122.153,-3.91901,2.1364,114.08
1727430,17,122.153,-3.91901,2.12114,121.44
1727520,17,122.153,-3.91901,2.12875,114.08
1727550,17,122.153,-3.91901,2.12875,114.08
1727580,17,122.153,-3.91901,2.12875,114.08
1727700,17,122.153,-3.91901,2.1364,114.08
1727730,17,122.153,-3.91901,2.1364,114.08
1727970,17,122.153,-3.91901,2.1364,114.08
1728030,17,122.153,-3.91901,2.12875,114.08
1728090,17,122.153,-3.91901,2.1364,114.08
1728180,17,122.153,-3.91901,2.1364,114.08
1728210,17,122.153,-3.91901,2.1364,114.08
1728330,17,122.153,-3.91901,2.1364,114.08
1728480,17,122.153,-3.91901,2.1364,114.08
1728570,17,122.153,-3.91901,2.1364,114.08
1728630,17,122.153,-3.91901,2.1364,114.08
1728750,17,122.153,-3.91901,2.1364,114.08
1728900,17,122.153,-3.91901,2.1364,114.08
1729050,17,122.153,-3.91901,2.1364,114.08
1729080,17,122.153,-3.91901,2.1364,114.08
1729110,17,122.153,-3.91901,2.1364,114.08
1729200,17,122.153,-3.91901,2.1364,114.08
1729290,17,122.153,-3.91901,2.1364,114.08
1729440,17,122.153,-3.91901,2.1364,114.08
1729530,17,122.153,-3.91901,2.12875,114.08
1729560,17,122.153,-3.91901,2.1364,114.08
1729590,17,122.153,-3.91901,2.1364,114.08
1729620,17,122.153,-3.91901,2.1364,114.08
1729800,17,122.153,-3.91901,2.1364,114.08
1729830,17,122.153,-3.91901,2.12875,114.08
1729860,17,122.153,-3.91901,2.1364,114.08
1730040,17,122.153,-3.91901,2.1364,114.08
1730190,17,122.153,-3.91901,2.1364,114.08
1730220,17,122.153,-3.91901,2.1364,114.08
1730250,17,122.153,-3.91901,2.1364,114.08
1730280,17,122.153,-3.91901,2.1364,114.08
1730310,17,122.153,-3.91901,2.1364,114.08
1730430,17,122.153,-3.91901,2.1364,114.08
1730460,17,122.153,-3.91901,2.12875,114.08
1730490,17,122.153,-3.91901,2.1364,114.08
1730520,17,122.153,-3.91901,2.1364,114.08
1730640,17,122.153,-3.91901,2.1364,0.46
1730670,17,122.153,-3.91901,2.12875,0.46
1730700,17,122.153,-3.91901,2.12875,0.46
1730730,17,122.153,-3.91901,2.1364,0.46
1730790,17,122.153,-3.91901,2.1364,0.46
1730820,17,122.153,-3.91901,2.1364,0.46
1730850,17,122.153,-3.91901,2.1364,0.46
1731060,17,122.153,-3.91901,2.1364,0.46
1731090,17,122.153,-3.91901,2.1364,0.46
1731150,17,122.153,-3.91901,2.12875,0.46
1731210,17,122.153,-3.91901,2.12875,0.46
1731300,17,122.153,-3.91901,2.1364,0.46
1731360,17,122.153,-3.91901,2.1364,0.46
1731390,17,122.153,-3.91901,2.12875,0.46
1731450,17,122.153,-3.91901,2.12875,0.46
1731510,17,122.153,-3.91901,2.1364,0.46
1731540,17,122.153,-3.91901,2.12875,0.46
1731570,17,122.153,-3.91901,2.12875,0.46
1731630,17,122.153,-3.91901,2.1364,0.46
1731720,17,122.153,-3.91901,2.12875,0.46
1731810,17,122.153,-3.91901,2.12875,0.46
1731840,17,122.153,-3.91901,2.12875,0.46
1731870,17,122.153,-3.91901,2.1364,0.46
1731900,17,122.153,-3.91901,2.12875,0.46
1731930,17,122.153,-3.91901,2.12875,0.46
1731960,17,122.153,-3.91901,2.12875,0.46
1732080,17,122.153,-3.91901,2.1364,0.46
1732200,17,122.153,-3.91901,2.1364,0.46
1732350,17,122.153,-3.91901,2.12875,0.46
1732410,17,122.153,-3.91901,2.12875,0.46
1732620,17,122.153,-3.91901,2.1364,0.46
1732650,17,122.153,-3.91901,2.12875,0.46
1732680,17,122.153,-3.91901,2.12114,0.46
1732740,17,122.153,-3.91901,2.12875,0.46
1732800,17,122.153,-3.91901,2.12875,0.46
1732830,17,122.153,-3.91901,2.12875,0.46
1732860,17,122.153,-3.91901,2.1364,0.46
1732890,17,122.153,-3.91901,2.12875,0.46
1732980,17,122.153,-3.91901,2.12875,0.46
1733070,17,122.153,-3.91901,2.12114,0.46
1733100,17,122.153,-3.91901,2.12875,0.46
1733280,17,122.153,-3.91901,2.12875,0.46
1733370,17,122.153,-3.91901,2.12114,0.46
1733430,17,122.153,-3.91901,2.12114,0.46
1733490,17,122.153,-3.91901,2.12875,0.46
1733550,17,122.153,-3.91901,2.12875,0.46
1733640,17,122.153,-3.91901,2.12114,0.46
1733670,17,122.153,-3.91901,2.12114,0.46
1733760,17,122.153,-3.91901,2.12875,0.46
1734060,17,122.153,-3.91901,2.12114,0.46
1734090,17,122.153,-3.91901,2.12875,0.46
1734180,17,122.153,-3.91901,2.12114,0.46
1734210,17,122.153,-3.91901,2.12114,0.46
1734240,17,122.153,-3.91901,2.11359,0.46
1734300,17,122.153,-3.91901,2.12114,0.46
1734330,17,122.153,-3.91901,2.12114,0.46
1734420,17,122.153,-3.91901,2.12114,0.46
1734570,17,122.153,-3.91901,2.12114,0.46
1734660,17,122.153,-3.91901,2.12114,0.46
1734900,17,122.153,-3.91901,2.12114,0.46
1734990,17,122.153,-3.91901,2.12114,0.46
1735020,17,122.153,-3.91901,2.12114,0.46
1735110,17,122.153,-3.91901,2.12114,0.46
1735140,17,122.153,-3.91901,2.12114,0.46
1735200,17,122.153,-3.91901,2.12114,0.46
1735260,17,122.153,-3.91901,2.12114,0.46
1735320,17,122.153,-3.91901,2.12114,0.46
1735350,17,122.153,-3.91901,2.12114,0.46
1735380,17,122.153,-3.91901,2.12114,0.46
1735500,17,122.153,-3.91901,2.12114,0.46
1735560,17,122.153,-3.91901,2.12114,0.46
1735800,17,122.153,-3.91901,2.12114,0.46
1735860,17,122.153,-3.91901,2.12114,0.46
1735890,17,122.153,-3.91901,2.12114,0.46
1735920,17,122.153,-3.91901,2.12114,0.46
1735980,17,122.153,-3.91901,2.12114,0.46
1736100,17,122.153,-3.91901,2.12114,0.46
1736250,17,122.153,-3.91901,2.12114,0.46
1736280,17,122.153,-3.91901,2.12114,0.46
1736340,17,122.153,-3.91901,2.12114,0.46
1736370,17,122.153,-3.91901,2.11359,0.46
1736400,17,122.153,-3.91901,2.12114,0.46
1736460,17,122.153,-3.91901,2.11359,0.46
1736520,17,122.153,-3.91901,2.12114,0.46
1736550,17,122.153,-3.91901,2.12114,0.46
1736580,17,122.153,-3.91901,2.11359,0.46
1736670,17,122.153,-3.91901,2.11359,0.46
1736700,17,122.153,-3.91901,2.11359,0.46
1736760,17,122.153,-3.91901,2.11359,0.46
1736790,17,122.153,-3.91901,2.12114,0.46
1736820,17,122.153,-3.91901,2.11359,0.46
1736850,17,122.153,-3.91901,2.12114,0.46
1736880,17,122.153,-3.91901,2.11359,0.46
1737000,17,122.153,-3.91901,2.12114,0.46
1737090,17,122.153,-3.91901,2.12114,0.46
1737150,17,122.153,-3.91901,2.12114,0.46
1737180,17,122.153,-3.91901,2.12114,0.46
1737240,17,122.153,-3.91901,2.12114,0.46
1737300,17,122.153,-3.91901,2.12114,0.46
1737360,17,122.153,-3.91901,2.12114,0.46
1737420,17,122.153,-3.91901,2.11359,0.46
1737480,17,122.153,-3.91901,2.12114,0.46
1737540,17,122.153,-3.91901,2.12114,0.46
1737570,17,122.153,-3.91901,2.12114,0.46
1737600,17,122.153,-3.91901,2.11359,0.46
1737630,17,122.153,-3.91901,2.12114,0.46
1737780,17,122.153,-3.91901,2.11359,0.46
1737840,17,122.153,-3.91901,2.12114,0.46
1737900,17,122.153,-3.91901,2.11359,0.46
1738020,17,122.153,-3.91901,2.11359,0.46
1738050,17,122.153,-3.91901,2.11359,0.46
1738080,17,122.153,-3.91901,2.12114,0.46
1738170,17,122.153,-3.91901,2.11359,0.46
1738290,17,122.153,-3.91901,2.11359,0.46
1738380,17,122.153,-3.91901,2.11359,0.46
1738410,17,122.153,-3.91901,2.11359,0.46
1738440,17,122.153,-3.91901,2.11359,0.46
1738500,17,122.153,-3.91901,2.11359,0.46
1738680,17,122.153,-3.91901,2.11359,0.46
1738710,17,122.153,-3.91901,2.12114,0.46
1738860,17,122.153,-3.91901,2.12114,0.46
1738920,17,122.153,-3.91901,2.11359,0.46
1738980,17,122.153,-3.91901,2.11359,0.46
1739010,17,122.153,-3.91901,2.11359,0.46
1739040,17,122.153,-3.91901,2.11359,0.46
1739070,17,122.153,-3.91901,2.12114,0.46
1739130,17,122.153,-3.91901,2.11359,0.46
1739160,17,122.153,-3.91901,2.12114,0.46
1739220,17,122.153,-3.91901,2.11359,0.46
1739400,17,122.153,-3.91901,2.11359,0.46
1739430,17,122.153,-3.91901,2.11359,0.46
1739460,17,122.153,-3.91901,2.11359,0.46
1739490,17,122.153,-3.91901,2.11359,0.46
1739550,17,122.153,-3.91901,2.11359,0.46
1739580,17,122.153,-3.91901,2.11359,0.46
1739610,17,122.153,-3.91901,2.11359,0.46
1739760,17,122.153,-3.91901,2.11359,0.46
1739910,17,122.153,-3.91901,2.11359,0.46
1740030,17,122.153,-3.91901,2.11359,0.46
1740120,17,122.153,-3.91901,2.11359,0.46
1740180,17,122.153,-3.91901,2.11359,0.46
1740240,17,122.153,-3.91901,2.11359,0.46
1740690,17,122.153,-3.91901,2.11359,0.46
1740750,17,122.153,-3.91901,2.11359,0.46
1740780,17,122.153,-3.91901,2.1061,0.46
1740870,17,122.153,-3.91901,2.11359,0.46
1740960,17,122.153,-3.91901,2.11359,0.46
1740990,17,122.153,-3.91901,2.11359,0.46
1741020,17,122.153,-3.91901,2.11359,0.46
1741140,17,122.153,-3.91901,2.11359,0.46
1741170,17,122.153,-3.91901,2.11359,0.46
1741230,17,122.153,-3.91901,2.11359,0.46
1741320,17,122.153,-3.91901,2.11359,0.46
1741380,17,122.153,-3.91901,2.11359,0.46
1741440,17,122.153,-3.91901,2.11359,0.46
1741500,17,122.153,-3.91901,2.11359,0.46
1741530,17,122.153,-3.91901,2.11359,0.46
1741710,17,122.153,-3.91901,2.11359,0.46
1741740,17,122.153,-3.91901,2.1061,0.46
1741890,17,122.153,-3.91901,2.11359,0.46
1742310,17,122.153,-3.91901,2.11359,0.46
1742340,17,122.153,-3.91901,2.11359,0.46
1742460,17,122.153,-3.91901,2.1061,0.46
1742520,17,122.153,-3.91901,2.1061,0.46
1742640,17,122.153,-3.91901,2.11359,0.46
1742700,17,122.153,-3.91901,2.1061,0.46
1742760,17,122.153,-3.91901,2.11359,0.46
1742790,17,122.153,-3.91901,2.1061,0.46
1742820,17,122.153,-3.91901,2.11359,0.46
1742910,17,122.153,-3.91901,2.11359,0.46
1742940,17,122.153,-3.91901,2.1061,0.46
1742970,17,122.153,-3.91901,2.1061,0.46
1743030,17,122.153,-3.91901,2.11359,0.46
1743120,17,122.153,-3.91901,2.11359,0.46
1743150,17,122.153,-3.91901,2.11359,0.46
1743240,17,122.153,-3.91901,2.11359,0.46
1743480,17,122.153,-3.91901,2.1061,0.46
1743510,17,122.153,-3.91901,2.11359,0.46
1743690,17,122.153,-3.91901,2.11359,0.46
1743750,17,122.153,-3.91901,2.11359,0.46
1743780,17,122.153,-3.91901,2.11359,0.46
1743990,17,122.153,-3.91901,2.11359,0.46
1744020,17,122.153,-3.91901,2.11359,0.46
1744080,17,122.153,-3.91901,2.11359,0.46
1744260,17,122.153,-3.91901,2.1061,0.46
1744350,17,122.153,-3.91901,2.1061,0.46
1744440,17,122.153,-3.91901,2.11359,0.46
1744470,17,122.153,-3.91901,2.1061,0.46
1744560,17,122.153,-3.91901,2.1061,0.46
1744620,17,122.153,-3.91901,2.11359,0.46
1744680,17,122.153,-3.91901,2.1061,0.46
1744800,17,122.153,-3.91901,2.11359,0.46
1744950,17,122.153,-3.91901,2.11359,0.46
1745010,17,122.153,-3.91901,2.11359,0.46
1745070,17,122.153,-3.91901,2.11359,0.46
1745100,17,122.153,-3.91901,2.1061,0.46
1745160,17,122.153,-3.91901,2.1061,0.46
1745190,17,122.153,-3.91901,2.1061,0.46
1745310,17,122.153,-3.91901,2.1061,0.92
1745340,17,122.153,-3.91901,2.11359,0.92
1745400,17,122.153,-3.91901,2.11359,0.92
1745430,17,122.153,-3.91901,2.1061,0.92
1745460,17,122.153,-3.91901,2.1061,0.92
1745490,17,122.153,-3.91901,2.1061,0.92
1745520,17,122.153,-3.91901,2.11359,0.92
1745640,17,122.153,-3.91901,2.11359,0.92
1745670,17,122.153,-3.91901,2.1061,1.38
1745760,17,122.153,-3.91901,2.11359,1.38
1745850,17,122.153,-3.91901,2.11359,1.84
1745940,17,122.153,-3.91901,2.11359,1.84
1746060,17,122.153,-3.91901,2.1061,3.22
1746090,17,122.153,-3.91901,2.1061,3.22
1746240,17,122.153,-3.91901,2.11359,5.98
1746270,17,122.153,-3.91901,2.1061,6.44
1746390,17,122.153,-3.91901,2.11359,6.9
1746450,17,122.153,-3.91901,2.1061,6.9
1746510,17,122.153,-3.91901,2.1061,7.36
1746630,17,122.153,-3.91901,2.1061,8.28
1746660,17,122.153,-3.91901,2.11359,9.2
1746720,17,122.153,-3.91901,2.1061,11.04
1746750,17,122.153,-3.91901,2.1061,12.88
1746810,17,122.153,-3.91901,2.1061,15.64
1746960,17,122.153,-3.91901,2.11359,23.0
1746990,17,122.153,-3.91901,2.11359,24.84
1747140,17,122.153,-3.91901,2.1061,34.04
1747170,17,122.153,-3.91901,2.1061,35.88
1747290,17,122.153,-3.91901,2.1061,46.92
1747380,17,122.153,-3.91901,2.11359,53.36
1747410,17,122.153,-3.91901,2.1061,53.36
1747470,17,122.153,-3.91901,2.11359,57.04
1747530,17,122.153,-3.91901,2.1061,60.72
1747590,17,122.153,-3.91901,2.1061,64.4
1747620,17,122.153,-3.91901,2.1061,68.08
1747650,17,122.153,-3.91901,2.1061,68.08
1747770,17,122.153,-3.91901,2.11359,79.12
1747800,17,122.153,-3.91901,2.09866,79.12
1747830,17,122.153,-3.91901,2.1061,82.8
1747890,17,122.153,-3.91901,2.11359,86.48
1748010,17,122.153,-3.91901,2.1061,97.52
1748040,17,122.153,-3.91901,2.1061,97.52
1748100,17,122.153,-3.91901,2.1061,104.88
1748190,17,122.153,-3.91901,2.11359,114.08
1748340,17,122.153,-3.91901,2.11359,128.8
1748430,17,122.153,-3.91901,2.11359,136.16
1748520,17,122.153,-3.91901,2.1061,150.88
1748550,17,122.153,-3.91901,2.1061,150.88
1748760,17,122.153,-3.91901,2.11359,172.96
1748910,17,122.153,-3.91901,2.11359,294.4
1748970,17,122.153,-3.91901,2.11359,426.88
1749000,17,122.153,-3.91901,2.1061,478.4
1749030,17,122.153,-3.91901,2.1061,537.28
1749120,17,122.153,-3.91901,2.1061,596.16
1749180,17,122.153,-3.91901,2.11359,537.28
1749210,17,122.153,-3.91901,2.11359,566.72
1749240,17,122.153,-3.91901,2.1061,596.16
1749390,17,122.153,-3.91901,2.11359,802.24
1749420,17,122.153,-3.91901,2.1061,861.12
1749510,17,122.153,-3.91901,2.11359,964.16
1749600,17,122.153,-3.91901,2.1061,964.16
1749660,17,122.153,-3.91901,2.1061,890.56
1749750,17,122.153,-3.91901,2.11359,1023.04
1749810,17,122.153,-3.91901,2.11359,1023.04
1749870,17,122.153,-3.91901,2.11359,1081.92
1749900,17,122.153,-3.91901,2.11359,1081.92
1749930,17,122.153,-3.91901,2.1061,1023.04
1749960,17,122.153,-3.91901,2.11359,1023.04
1750020,17,122.153,-3.91901,2.11359,1081.92
1750080,17,122.153,-3.91901,2.11359,1199.68
1750260,17,122.153,-3.91901,2.11359,1258.56
1750290,17,122.153,-3.91901,2.11359,1317.44
1750350,17,122.153,-3.91901,2.11359,1376.32
1750470,17,122.153,-3.91901,2.12114,1435.2
1750650,17,122.153,-3.91901,2.12114,1258.56
1750680,17,122.153,-3.91901,2.12114,1376.32
1750710,17,122.153,-3.91901,2.12114,1258.56
1750830,17,122.153,-3.91901,2.12114,1611.84
1750890,17,122.153,-3.91901,2.12114,1670.72
1750980,17,122.153,-3.91901,2.12875,1611.84
1751010,17,122.153,-3.91901,2.12114,1611.84
1751070,17,122.153,-3.91901,2.12875,1670.72
1751130,17,122.153,-3.91901,2.12875,1729.6
1751220,17,122.153,-3.91901,2.12114,1788.48
1751250,17,122.153,-3.91901,2.12875,1788.48
1751280,17,122.153,-3.91901,2.12875,1847.36
1751370,17,122.153,-3.91901,2.12875,1847.36
1751490,17,122.153,-3.91901,2.12875,1847.36
1751520,17,122.153,-3.91901,2.1364,1847.36
1751550,17,122.153,-3.91901,2.1364,1847.36
1751580,17,122.153,-3.91901,2.1364,1847.36
1751700,17,122.153,-3.91901,2.1364,1847.36
1751940,17,122.153,-3.91901,2.1364,1788.48
1751970,17,122.153,-3.91901,2.1364,1788.48
1752150,17,122.153,-3.91901,2.1364,1729.6
1752270,17,122.153,-3.91901,2.1364,1729.6
1752300,17,122.153,-3.91901,2.1364,1788.48
1752420,17,122.153,-3.91901,2.1364,1847.36
1752480,17,122.153,-3.91901,2.14412,1847.36
1752510,17,122.153,-3.91901,2.1364,1847.36
1752570,17,122.153,-3.91901,2.1364,1847.36
1752600,17,122.153,-3.91901,2.1364,1847.36
1752690,17,122.153,-3.91901,2.1364,1847.36
1752960,17,122.153,-3.91901,2.1364,1847.36
1753050,17,122.153,-3.91901,2.1364,1788.48
1753140,17,122.153,-3.91901,2.1364,1847.36
1753170,17,122.153,-3.91901,2.1364,1847.36
1753260,17,122.153,-3.91901,2.14412,1847.36
1753350,17,122.153,-3.91901,2.14412,1847.36
1753380,17,122.153,-3.91901,2.14412,1847.36
1753440,17,122.153,-3.91901,2.14412,1847.36
1753500,17,122.153,-3.91901,2.14412,1611.84
1753560,17,122.153,-3.91901,2.14412,1611.84
1753590,17,122.153,-3.91901,2.14412,1729.6
1753620,17,122.153,-3.91901,2.14412,1788.48
1753650,17,122.153,-3.91901,2.14412,1788.48
1753710,17,122.153,-3.91901,2.14412,1729.6
1753770,17,122.153,-3.91901,2.14412,1670.72
1753830,17,122.153,-3.91901,2.14412,1788.48
1753860,17,122.153,-3.91901,2.14412,1729.6
1753950,17,122.153,-3.91901,2.14412,1670.72
1754070,17,122.153,-3.91901,2.14412,1435.2
1754100,17,122.153,-3.91901,2.14412,1494.08
1754130,17,122.153,-3.91901,2.14412,1435.2
1754310,17,122.153,-3.91901,2.14412,1376.32
